capacity_multiplier,w_gossip,w_rel,program_variant,k_swaps,n_changed_talks,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
1.0,0.0,1.0,249,8,13,4,0.056561085972850686,0.0012864807528239909,0.175,0.015091598645491377,149,1600
1.0,0.0,1.0,249,8,13,5,0.06108597285067874,-0.00261303826708172,0.2,0.013640434891905476,143,1600
1.0,0.0,1.0,250,4,8,1,0.024509803921568624,-0.0021902094333199782,0.125,0.015795206971677557,183,1600
1.0,0.0,1.0,250,4,8,2,0.02696078431372549,-0.0019599277974339203,0.125,0.013952966807638086,172,1600
1.0,0.0,1.0,250,4,8,3,0.05392156862745098,0.00027324467526341323,0.15,0.026287966166858894,167,1600
1.0,0.0,1.0,250,4,8,4,0.031862745098039214,-0.0002455827166704694,0.175,0.016147635524798153,149,1600
1.0,0.0,1.0,250,4,8,5,0.05882352941176471,-0.003252897917191149,0.175,0.01939958990132,143,1600
1.0,0.0,1.0,251,5,10,1,0.02941176470588235,-0.0020743050120654517,0.125,0.018726771754453416,183,1600
1.0,0.0,1.0,251,5,10,2,0.041666666666666664,0.002556900186755229,0.175,0.017413174420094827,172,1600
1.0,0.0,1.0,251,5,10,3,0.07107843137254902,-0.0018917084020358744,0.15,0.026816608996539787,167,1600
1.0,0.0,1.0,251,5,10,4,0.024509803921568627,-0.001438328044678201,0.1,0.011582083813917723,149,1600
1.0,0.0,1.0,251,5,10,5,0.06372549019607843,-0.003109343264150084,0.2,0.021273869024734077,143,1600
1.0,0.0,1.0,252,3,6,1,0.026960784313725488,-0.0003762715110497084,0.1,0.015651031654491863,183,1600
1.0,0.0,1.0,252,3,6,2,0.024509803921568627,-0.0004647147825744469,0.125,0.014289375881071377,172,1600
1.0,0.0,1.0,252,3,6,3,0.08088235294117647,0.0013952302918914937,0.15,0.03186274509803921,167,1600
1.0,0.0,1.0,252,3,6,4,0.02941176470588235,-0.0021376923163916217,0.15,0.015378700499807765,149,1600
1.0,0.0,1.0,252,3,6,5,0.04411764705882353,-0.002669725005471264,0.175,0.014930155068563369,143,1600
1.0,0.0,1.0,253,6,12,1,0.017156862745098037,-0.0017912478451762581,0.075,0.014113161604511084,183,1600
1.0,0.0,1.0,253,6,12,2,0.024509803921568627,0.0010086132173455554,0.15,0.013472382417019091,172,1600
1.0,0.0,1.0,253,6,12,3,0.06127450980392157,-0.00013797065847029444,0.15,0.027056901191849284,167,1600
1.0,0.0,1.0,253,6,12,4,0.026960784313725488,0.0007722230642684735,0.15,0.01739715494040753,149,1600
1.0,0.0,1.0,253,6,12,5,0.05882352941176471,-0.0023366605349292515,0.225,0.0196879405356914,143,1600
1.0,0.0,1.0,254,6,11,1,0.038461538461538464,0.0006137181927624624,0.15,0.01099800742318043,183,1600
1.0,0.0,1.0,254,6,11,2,0.07013574660633484,-0.0003209262415475678,0.1,0.020324254724514237,172,1600
1.0,0.0,1.0,254,6,11,3,0.07918552036199095,-0.00032065779545519034,0.15,0.025568619318013776,167,1600
1.0,0.0,1.0,254,6,11,4,0.056561085972850686,0.0009496556972590042,0.175,0.01632894448880608,149,1600
1.0,0.0,1.0,254,6,11,5,0.08144796380090498,-0.004559203116732533,0.225,0.0168834656788809,143,1600
1.0,0.0,1.0,255,6,12,1,0.014705882352941175,0.0011691905236511956,0.125,0.012719466871716005,183,1600
1.0,0.0,1.0,255,6,12,2,0.041666666666666664,-0.0010227174338069745,0.175,0.018134051006023322,172,1600
1.0,0.0,1.0,255,6,12,3,0.06372549019607844,-0.002287581037162454,0.125,0.026576316801230293,167,1600
1.0,0.0,1.0,255,6,12,4,0.041666666666666664,0.0024397419881279346,0.175,0.01691657054978854,149,1600
1.0,0.0,1.0,255,6,12,5,0.07107843137254903,-0.00363163164431171,0.175,0.02209086248878636,143,1600
1.0,0.0,1.0,256,8,16,1,0.022058823529411766,0.0002598768436291721,0.1,0.01363257721389209,183,1600
1.0,0.0,1.0,256,8,16,2,0.02941176470588235,-5.951256040134467e-05,0.125,0.013856849929514288,172,1600
1.0,0.0,1.0,256,8,16,3,0.06862745098039216,-0.0020488449170807145,0.15,0.02811418685121107,167,1600
1.0,0.0,1.0,256,8,16,4,0.0196078431372549,0.0012231804617476882,0.1,0.013360246059207997,149,1600
1.0,0.0,1.0,256,8,16,5,0.056372549019607844,-0.0017231599122897023,0.15,0.017188901704472636,143,1600
1.0,0.0,1.0,257,6,12,1,0.041666666666666664,-0.0030956649303698213,0.15,0.018342304241958218,183,1600
1.0,0.0,1.0,257,6,12,2,0.034313725490196074,0.0009250134578178404,0.125,0.015202486223247469,172,1600
1.0,0.0,1.0,257,6,12,3,0.08088235294117646,4.63587032572832e-05,0.15,0.02998846597462514,167,1600
1.0,0.0,1.0,257,6,12,4,0.031862745098039214,0.0004213670099852607,0.175,0.018454440599769317,149,1600
1.0,0.0,1.0,257,6,12,5,0.04656862745098039,-0.0030027024063747376,0.175,0.016756375752915546,143,1600
1.0,0.0,1.0,258,6,10,1,0.034313725490196074,-0.0016304118323023432,0.125,0.016419966679482246,183,1600
1.0,0.0,1.0,258,6,10,2,0.0196078431372549,-0.00043472461198689415,0.125,0.01217480456234781,172,1600
1.0,0.0,1.0,258,6,10,3,0.07598039215686275,0.001860283590358449,0.175,0.028210303729334862,167,1600
1.0,0.0,1.0,258,6,10,4,0.0392156862745098,0.00011965052828600165,0.2,0.019607843137254898,149,1600
1.0,0.0,1.0,258,6,10,5,0.06372549019607844,-0.002310074277120293,0.175,0.020697167755991282,143,1600
1.0,0.0,1.0,259,6,12,1,0.026960784313725488,-0.006133448008549749,0.125,0.01430539536075868,183,1600
1.0,0.0,1.0,259,6,12,2,0.02696078431372549,-0.0005180646324151894,0.1,0.016692297834166342,172,1600
1.0,0.0,1.0,259,6,12,3,0.056372549019607844,-0.0010518596728798,0.125,0.02316416762783545,167,1600
1.0,0.0,1.0,259,6,12,4,0.026960784313725488,0.0016814964947116096,0.175,0.017349096501345636,149,1600
1.0,0.0,1.0,259,6,12,5,0.05392156862745098,-0.0027118106668785912,0.2,0.017909778290401124,143,1600
1.0,0.0,1.0,260,8,15,1,0.04072398190045249,-0.004177843983343337,0.1,0.00914286590956141,183,1600
1.0,0.0,1.0,260,8,15,2,0.05882352941176471,-0.002426762934337603,0.175,0.015319551651731576,172,1600
1.0,0.0,1.0,260,8,15,3,0.06561085972850679,-0.0009177977020590333,0.125,0.018067787537337707,167,1600
1.0,0.0,1.0,260,8,15,4,0.07239819004524888,-0.0007915851216966984,0.125,0.016864777600331234,149,1600
1.0,0.0,1.0,260,8,15,5,0.083710407239819,-0.0019340517376986099,0.225,0.017533337030136334,143,1600
1.0,0.0,1.0,261,3,6,1,0.03676470588235294,-0.0013648511025530752,0.125,0.01906318082788671,183,1600
1.0,0.0,1.0,261,3,6,2,0.024509803921568627,0.00013569825183367356,0.125,0.01164616173266692,172,1600
1.0,0.0,1.0,261,3,6,3,0.06862745098039216,0.0009649615050147986,0.15,0.029075355632449052,167,1600
1.0,0.0,1.0,261,3,6,4,0.02696078431372549,0.0008982169698720099,0.2,0.016435986159169542,149,1600
1.0,0.0,1.0,261,3,6,5,0.06127450980392157,-0.002508356995458598,0.175,0.01988017429193899,143,1600
1.0,0.0,1.0,262,6,11,1,0.05882352941176471,0.003332258173322771,0.2,0.01675768269600449,183,1600
1.0,0.0,1.0,262,6,11,2,0.07466063348416291,0.001474914739083033,0.225,0.01680758953656877,172,1600
1.0,0.0,1.0,262,6,11,3,0.07918552036199095,0.003303583866872941,0.175,0.025689716972761956,167,1600
1.0,0.0,1.0,262,6,11,4,0.06334841628959277,0.0019443085007515037,0.2,0.01448861088930293,149,1600
1.0,0.0,1.0,262,6,11,5,0.09728506787330317,-0.0029924848482914966,0.25,0.02043969848874693,143,1600
1.0,0.0,1.0,263,3,6,1,0.03676470588235294,-0.0007123733577464008,0.15,0.018582596437267715,183,1600
1.0,0.0,1.0,263,3,6,2,0.034313725490196074,-0.0009385419998579891,0.125,0.015875304370114054,172,1600
1.0,0.0,1.0,263,3,6,3,0.06372549019607843,0.0013840932615858037,0.15,0.02652825836216839,167,1600
1.0,0.0,1.0,263,3,6,4,0.022058823529411766,0.00017181748029543087,0.15,0.014850057670126872,149,1600
1.0,0.0,1.0,263,3,6,5,0.06372549019607844,-0.0037582852622290376,0.175,0.01867871331539151,143,1600
1.0,0.0,1.0,264,4,8,1,0.02941176470588235,0.0023959684671717696,0.15,0.015266564141996668,183,1600
1.0,0.0,1.0,264,4,8,2,0.02696078431372549,0.0006960457935929298,0.125,0.012991798026400098,172,1600
1.0,0.0,1.0,264,4,8,3,0.06862745098039215,0.001450145093986066,0.175,0.02797001153402537,167,1600
1.0,0.0,1.0,264,4,8,4,0.0196078431372549,0.0010713089531054721,0.125,0.016147635524798153,149,1600
1.0,0.0,1.0,264,4,8,5,0.05392156862745098,-0.0012873432553169551,0.2,0.018630654876329613,143,1600
1.0,0.0,1.0,265,5,10,1,0.031862745098039214,-0.002111998952605063,0.125,0.018053953607586822,183,1600
1.0,0.0,1.0,265,5,10,2,0.024509803921568627,-0.0023522084823343905,0.1,0.014097142124823783,172,1600
1.0,0.0,1.0,265,5,10,3,0.06372549019607843,0.000841171017891611,0.125,0.027297193387158785,167,1600
1.0,0.0,1.0,265,5,10,4,0.0196078431372549,0.00026849860478250775,0.1,0.014225297962322183,149,1600
1.0,0.0,1.0,265,5,10,5,0.04656862745098039,-0.003966647840643418,0.175,0.013344226579520694,143,1600
1.0,0.0,1.0,266,5,10,1,0.031862745098039214,0.0009210196923231706,0.125,0.015554914776368061,183,1600
1.0,0.0,1.0,266,5,10,2,0.024509803921568627,-0.004597329242096748,0.125,0.013760733051390492,172,1600
1.0,0.0,1.0,266,5,10,3,0.0784313725490196,-0.0008105125565634807,0.15,0.03147827758554402,167,1600
1.0,0.0,1.0,266,5,10,4,0.026960784313725488,0.0003121468799508875,0.1,0.014129181084198387,149,1600
1.0,0.0,1.0,266,5,10,5,0.06372549019607843,-0.004131757604554877,0.175,0.0193034730231962,143,1600
1.0,0.0,1.0,267,3,6,1,0.026960784313725488,-0.00026346662707510404,0.125,0.016035499166987054,183,1600
1.0,0.0,1.0,267,3,6,2,0.03676470588235294,-0.0025174087143386716,0.125,0.016548122516980648,172,1600
1.0,0.0,1.0,267,3,6,3,0.07107843137254903,0.0010157202785921983,0.125,0.027777777777777776,167,1600
1.0,0.0,1.0,267,3,6,4,0.034313725490196074,-9.286753273045178e-05,0.2,0.016772395232602846,149,1600
1.0,0.0,1.0,267,3,6,5,0.05882352941176471,-0.0047544853215367765,0.175,0.01858259643726771,143,1600
1.0,0.0,1.0,268,4,8,1,0.031862745098039214,-0.000201069309405284,0.15,0.018486479559143915,183,1600
1.0,0.0,1.0,268,4,8,2,0.03431372549019608,-0.0016386638639960438,0.2,0.015106369345123667,172,1600
1.0,0.0,1.0,268,4,8,3,0.06127450980392157,0.0021845955983008027,0.175,0.02484621299500191,167,1600
1.0,0.0,1.0,268,4,8,4,0.031862745098039214,-0.0027592782426654593,0.15,0.017733564013840828,149,1600
1.0,0.0,1.0,268,4,8,5,0.05392156862745098,-0.0030893076952634145,0.175,0.01805395360758682,143,1600
1.0,0.0,1.0,269,3,6,1,0.031862745098039214,-0.0019725867835222745,0.125,0.016083557606048956,183,1600
1.0,0.0,1.0,269,3,6,2,0.02696078431372549,-0.00018121645989594982,0.125,0.01414520056388568,172,1600
1.0,0.0,1.0,269,3,6,3,0.07107843137254903,0.00154410344621283,0.15,0.027777777777777773,167,1600
1.0,0.0,1.0,269,3,6,4,0.02941176470588235,0.0012674302467348753,0.175,0.017252979623221837,149,1600
1.0,0.0,1.0,269,3,6,5,0.049019607843137254,-0.0041154115739482225,0.175,0.016708317313853645,143,1600
1.0,0.0,1.0,270,4,8,1,0.02696078431372549,-0.0018546011866419575,0.15,0.014593745995130074,183,1600
1.0,0.0,1.0,270,4,8,2,0.02696078431372549,-0.0007244123320560902,0.15,0.0126073305139049,172,1600
1.0,0.0,1.0,270,4,8,3,0.061274509803921566,0.0013016749102825998,0.15,0.026960784313725488,167,1600
1.0,0.0,1.0,270,4,8,4,0.026960784313725488,3.753852521185763e-05,0.15,0.014850057670126876,149,1600
1.0,0.0,1.0,270,4,8,5,0.04656862745098039,-0.0019877463502052705,0.175,0.01771754453415353,143,1600
1.0,0.0,1.0,271,4,8,1,0.02941176470588235,0.0002131303500937065,0.125,0.01762142765602973,183,1600
1.0,0.0,1.0,271,4,8,2,0.022058823529411766,-0.0013312463319743984,0.15,0.0129437395873382,172,1600
1.0,0.0,1.0,271,4,8,3,0.05882352941176471,-0.001087471962237032,0.175,0.026528258362168395,167,1600
1.0,0.0,1.0,271,4,8,4,0.026960784313725488,-0.00014893726947775576,0.15,0.01638792772010765,149,1600
1.0,0.0,1.0,271,4,8,5,0.0661764705882353,-0.0015143203596380771,0.225,0.02007240804818659,143,1600
1.0,0.0,1.0,272,6,12,1,0.0392156862745098,-0.0007492762459150981,0.125,0.01872677175445341,183,1600
1.0,0.0,1.0,272,6,12,2,0.034313725490196074,0.0006756601475353818,0.175,0.01625977188260925,172,1600
1.0,0.0,1.0,272,6,12,3,0.06127450980392157,0.0028714626744476847,0.125,0.025519031141868504,167,1600
1.0,0.0,1.0,272,6,12,4,0.034313725490196074,0.0006642027953785146,0.175,0.01706074586697424,149,1600
1.0,0.0,1.0,272,6,12,5,0.06127450980392157,-0.0034015298452140996,0.175,0.02026464180443419,143,1600
1.0,0.0,1.0,273,7,13,1,0.04072398190045249,-0.0029060719332483134,0.15,0.011687404992162777,183,1600
1.0,0.0,1.0,273,7,13,2,0.0746606334841629,-0.002614733409282053,0.15,0.021995659213911802,172,1600
1.0,0.0,1.0,273,7,13,3,0.08144796380090498,0.0033848703739931805,0.175,0.022060465649306474,167,1600
1.0,0.0,1.0,273,7,13,4,0.06334841628959276,0.004114751311717555,0.225,0.013731623931623927,149,1600
1.0,0.0,1.0,273,7,13,5,0.08597285067873303,-0.0007604194652958541,0.25,0.016956059060124797,143,1600
1.0,0.0,1.0,274,8,16,1,0.022058823529411766,-6.971321367018391e-05,0.1,0.014930155068563373,183,1600
1.0,0.0,1.0,274,8,16,2,0.034313725490196074,-9.246069421351422e-05,0.125,0.01640394719979495,172,1600
1.0,0.0,1.0,274,8,16,3,0.06372549019607844,-0.002242821031977655,0.15,0.026576316801230293,167,1600
1.0,0.0,1.0,274,8,16,4,0.034313725490196074,-0.002155396592570469,0.15,0.01629181084198385,149,1600
1.0,0.0,1.0,274,8,16,5,0.05392156862745098,-0.003961007581820013,0.15,0.017813661412277325,143,1600
1.0,0.0,1.0,275,8,16,1,0.022058823529411766,-0.00024953369400463997,0.125,0.014641804434191974,183,1600
1.0,0.0,1.0,275,8,16,2,0.022058823529411766,-0.0021400693409668746,0.1,0.013856849929514288,172,1600
1.0,0.0,1.0,275,8,16,3,0.06372549019607844,-0.003934865716364584,0.175,0.027201076509034982,167,1600
1.0,0.0,1.0,275,8,16,4,0.0196078431372549,0.0001196655577950878,0.125,0.013985005767012686,149,1600
1.0,0.0,1.0,275,8,16,5,0.07107843137254902,-0.0007560752917925128,0.175,0.019399589901320003,143,1600
1.0,0.0,1.0,276,7,14,1,0.026960784313725488,0.0007112574642815162,0.1,0.013824810970139689,183,1600
1.0,0.0,1.0,276,7,14,2,0.029411764705882356,-0.0021422606380656363,0.1,0.01563501217480456,172,1600
1.0,0.0,1.0,276,7,14,3,0.07107843137254902,0.0024522891081142006,0.15,0.02744136870434448,167,1600
1.0,0.0,1.0,276,7,14,4,0.014705882352941175,-6.151456815132405e-05,0.075,0.010428681276432143,149,1600
1.0,0.0,1.0,276,7,14,5,0.05147058823529412,0.0011125869859097293,0.175,0.01819812892477252,143,1600
1.0,0.0,1.0,277,6,12,1,0.014705882352941178,-0.0015445369599910918,0.1,0.011806356529539918,183,1600
1.0,0.0,1.0,277,6,12,2,0.02941176470588235,0.0028415696958836636,0.125,0.014721901832628476,172,1600
1.0,0.0,1.0,277,6,12,3,0.07107843137254903,-0.0006923120770807145,0.15,0.0328719723183391,167,1600
1.0,0.0,1.0,277,6,12,4,0.02941176470588235,-0.0030208476668485674,0.1,0.015090349865436371,149,1600
1.0,0.0,1.0,277,6,12,5,0.05147058823529412,-0.00018575361093098764,0.225,0.02026464180443419,143,1600
1.0,0.0,1.0,278,7,14,1,0.031862745098039214,0.001033650985918939,0.15,0.015987440727925156,183,1600
1.0,0.0,1.0,278,7,14,2,0.031862745098039214,-0.0013298519057570956,0.125,0.01563501217480456,172,1600
1.0,0.0,1.0,278,7,14,3,0.06862745098039215,0.0020095319083338835,0.2,0.02816224529027297,167,1600
1.0,0.0,1.0,278,7,14,4,0.024509803921568627,-2.2481324413092805e-06,0.175,0.012975778546712802,149,1600
1.0,0.0,1.0,278,7,14,5,0.049019607843137254,-0.0014160541562159778,0.175,0.016131616045110857,143,1600
1.0,0.0,1.0,279,8,15,1,0.0497737556561086,-0.0027467570941371376,0.175,0.013167974595569749,183,1600
1.0,0.0,1.0,279,8,15,2,0.047511312217194575,-0.0009656126469781156,0.125,0.012244110253452815,172,1600
1.0,0.0,1.0,279,8,15,3,0.0995475113122172,-0.0002461181286344072,0.2,0.026239756898234403,167,1600
1.0,0.0,1.0,279,8,15,4,0.06334841628959277,0.0012694956605992047,0.175,0.014436687812379854,149,1600
1.0,0.0,1.0,279,8,15,5,0.06787330316742082,-0.0006097753067297163,0.25,0.014038775766716943,143,1600
1.0,0.0,1.0,280,8,15,1,0.05203619909502263,-0.00036090278794290496,0.175,0.01410152973708337,183,1600
1.0,0.0,1.0,280,8,15,2,0.07239819004524886,-0.000733709461055696,0.175,0.018228335995031493,172,1600
1.0,0.0,1.0,280,8,15,3,0.06787330316742081,0.0023750356220261894,0.175,0.019461500754147813,167,1600
1.0,0.0,1.0,280,8,15,4,0.05203619909502263,0.00187040626326052,0.175,0.01373933398397066,149,1600
1.0,0.0,1.0,280,8,15,5,0.07918552036199095,-0.004007331289976719,0.225,0.015644551651731575,143,1600
1.0,0.0,1.0,281,3,6,1,0.02941176470588235,0.00012598449364304543,0.125,0.01656414199666795,183,1600
1.0,0.0,1.0,281,3,6,2,0.041666666666666664,-0.003318542762135621,0.15,0.01698064846853774,172,1600
1.0,0.0,1.0,281,3,6,3,0.07107843137254903,0.0020652641889319055,0.175,0.02748942714340637,167,1600
1.0,0.0,1.0,281,3,6,4,0.03676470588235294,0.00043467674426210577,0.2,0.017685505574778927,149,1600
1.0,0.0,1.0,281,3,6,5,0.056372549019607844,-0.0033315068740193965,0.175,0.019976291170062787,143,1600
1.0,0.0,1.0,282,3,6,1,0.02941176470588235,-0.0010437735060986597,0.125,0.016564141996667947,183,1600
1.0,0.0,1.0,282,3,6,2,0.029411764705882356,-0.0029541211318428397,0.15,0.013712674612328586,172,1600
1.0,0.0,1.0,282,3,6,3,0.07598039215686275,0.0012447463544958738,0.175,0.027489427143406377,167,1600
1.0,0.0,1.0,282,3,6,4,0.0196078431372549,0.002770656074571889,0.15,0.012206843521722415,149,1600
1.0,0.0,1.0,282,3,6,5,0.06372549019607843,-0.0019489137532946188,0.175,0.01891900551070101,143,1600
1.0,0.0,1.0,283,3,6,1,0.026960784313725488,0.0010335119720548392,0.15,0.017285018582596436,183,1600
1.0,0.0,1.0,283,3,6,2,0.03186274509803922,-0.0004487524110300001,0.15,0.015875304370114054,172,1600
1.0,0.0,1.0,283,3,6,3,0.06862745098039215,0.0007853455001168186,0.125,0.027104959630911182,167,1600
1.0,0.0,1.0,283,3,6,4,0.02941176470588235,0.00023222780022479127,0.125,0.017733564013840835,149,1600
1.0,0.0,1.0,283,3,6,5,0.05392156862745098,-0.003431985604474903,0.15,0.017381135460720232,143,1600
1.0,0.0,1.0,284,5,10,1,0.031862745098039214,-0.0008985037238744553,0.1,0.014978213507625267,183,1600
1.0,0.0,1.0,284,5,10,2,0.03676470588235294,-0.002641001090669306,0.125,0.018710752274766113,172,1600
1.0,0.0,1.0,284,5,10,3,0.056372549019607844,0.0002920986261597136,0.1,0.02700884275278738,167,1600
1.0,0.0,1.0,284,5,10,4,0.029411764705882356,0.002586338794280891,0.15,0.01566705113417916,149,1600
1.0,0.0,1.0,284,5,10,5,0.07107843137254903,-0.00526119146925339,0.25,0.021850570293476864,143,1600
1.0,0.0,1.0,285,3,6,1,0.034313725490196074,-0.002026567205612082,0.15,0.01853453799820581,183,1600
1.0,0.0,1.0,285,3,6,2,0.04411764705882353,-0.0005315468437038362,0.175,0.016548122516980644,172,1600
1.0,0.0,1.0,285,3,6,3,0.06372549019607844,0.0013894596900354372,0.125,0.026095732410611302,167,1600
1.0,0.0,1.0,285,3,6,4,0.03676470588235294,0.0036294304022885626,0.175,0.018790849673202614,149,1600
1.0,0.0,1.0,285,3,6,5,0.05882352941176471,-0.002448393411832512,0.175,0.019111239266948604,143,1600
1.0,0.0,1.0,286,8,16,1,0.026960784313725488,-0.001472925416092039,0.075,0.015362681020120464,183,1600
1.0,0.0,1.0,286,8,16,2,0.041666666666666664,-0.0006520304291916545,0.125,0.019671921056004096,172,1600
1.0,0.0,1.0,286,8,16,3,0.08333333333333333,-0.00044318456668406724,0.15,0.029555940023068047,167,1600
1.0,0.0,1.0,286,8,16,4,0.012254901960784314,0.002011048554777517,0.1,0.012158785082660514,149,1600
1.0,0.0,1.0,286,8,16,5,0.0661764705882353,-0.005156988983726478,0.2,0.02064910931692938,143,1600
1.0,0.0,1.0,287,6,12,1,0.024509803921568624,0.0001583318664052058,0.125,0.01690055107010124,183,1600
1.0,0.0,1.0,287,6,12,2,0.0196078431372549,-0.0018631684171850793,0.125,0.012078687684224015,172,1600
1.0,0.0,1.0,287,6,12,3,0.06372549019607844,-0.00012904924515169113,0.175,0.026912725874663587,167,1600
1.0,0.0,1.0,287,6,12,4,0.02941176470588235,0.000577798890954,0.15,0.01706074586697424,149,1600
1.0,0.0,1.0,287,6,12,5,0.04411764705882353,-0.0014879279839078662,0.175,0.01632384980135845,143,1600
1.0,0.0,1.0,288,3,6,1,0.0196078431372549,-0.0015568671323126183,0.1,0.014161220043572986,183,1600
1.0,0.0,1.0,288,3,6,2,0.024509803921568627,-0.0007954773199162446,0.125,0.013039856465461998,172,1600
1.0,0.0,1.0,288,3,6,3,0.07598039215686275,-0.000756277082618908,0.175,0.030469050365244128,167,1600
1.0,0.0,1.0,288,3,6,4,0.02941176470588235,0.0016752824100694853,0.125,0.015378700499807767,149,1600
1.0,0.0,1.0,288,3,6,5,0.05392156862745098,-0.001679668943033903,0.175,0.01915929770601051,143,1600
1.0,0.0,1.0,289,3,6,1,0.022058823529411766,-0.0016970159798074746,0.125,0.014593745995130076,183,1600
1.0,0.0,1.0,289,3,6,2,0.04411764705882353,-0.001319616015898646,0.15,0.01813405100602332,172,1600
1.0,0.0,1.0,289,3,6,3,0.06127450980392157,0.00048624469913193023,0.15,0.025038446751249513,167,1600
1.0,0.0,1.0,289,3,6,4,0.034313725490196074,0.0017702444060705602,0.15,0.019655901576316803,149,1600
1.0,0.0,1.0,289,3,6,5,0.05392156862745098,-0.001829718675580807,0.175,0.01867871331539151,143,1600
